domain,dataset,model,seed,example_id,source_row,label,k,full_utility,empty_selected_utility,oracle_utility,oracle_headroom,full_primary,oracle_primary,oracle_subset,attention_shapley_spearman,top_attention_harmful,harmful_item_fraction,sign_reversal_fraction,mean_marginal_spread,mean_abs_pair_interaction,max_abs_pair_interaction,mean_abs_loo_shapley_gap,attention,loo,shapley
mtpp,retweets,AttNHP,7,85,5014,,1,-0.8125404119491577,-0.800800621509552,-0.800800621509552,0.011739790439605713,0.5,0.5,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.011739790439605713],[-0.011739790439605713]
mtpp,retweets,AttNHP,7,86,5015,,2,-0.7753109335899353,-0.8778615593910217,-0.7753109335899353,0.0,0.5,0.5,3,-0.9999999999999999,0.0,0.0,0.0,0.0018354058265686035,0.0018354058265686035,0.0018354058265686035,0.0009177029132843018,"[0.500001072883606, 0.49999895691871643]","[0.05218911170959473, 0.0521969199180603]","[0.051271408796310425, 0.051279217004776]"
mtpp,retweets,AttNHP,7,87,5016,,1,-0.812541127204895,-0.8008027672767639,-0.8008027672767639,0.011738359928131104,0.5,0.5,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.011738359928131104],[-0.011738359928131104]
mtpp,retweets,AttNHP,7,88,5017,,1,-1.5209319591522217,-1.17110013961792,-1.17110013961792,0.34983181953430176,0.5,0.5,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.34983181953430176],[-0.34983181953430176]
mtpp,retweets,AttNHP,7,89,5018,,2,-1.1723461151123047,-1.1219537258148193,-1.097450852394104,0.07489526271820068,0.5,0.5,1,0.9999999999999999,0.0,0.5,0.0,0.014781355857849121,0.014781355857849121,0.014781355857849121,0.0073906779289245605,"[0.7516311407089233, 0.24836888909339905]","[0.03928422927856445, -0.07489526271820068]","[0.03189355134963989, -0.08228594064712524]"
mtpp,retweets,AttNHP,7,90,5019,,1,-0.5470059514045715,-0.5508880615234375,-0.5470059514045715,0.0,1.0,1.0,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.003882110118865967],[0.003882110118865967]
mtpp,retweets,AttNHP,7,91,5020,,2,-0.5371206998825073,-0.5538400411605835,-0.5371206998825073,0.0,1.0,1.0,3,nan,0.0,0.0,0.0,0.0164639949798584,0.0164639949798584,0.0164639949798584,0.0082319974899292,"[0.5, 0.5]","[0.00012755393981933594, 0.0001277923583984375]","[0.008359551429748535, 0.008359789848327637]"
mtpp,retweets,AttNHP,7,92,5021,,3,-1.0165635347366333,-1.1005659103393555,-1.0165635347366333,0.0,0.5,0.5,7,0.5,0.0,0.0,0.0,0.009933034578959147,0.004966517289479573,0.0059757232666015625,0.005296985308329266,"[0.3333336114883423, 0.3333335518836975, 0.3333328068256378]","[0.03330862522125244, 0.033309102058410645, 0.033275604248046875]","[0.028007308642069496, 0.028007547060648598, 0.027987519900004067]"
mtpp,retweets,AttNHP,7,93,5022,,4,-0.8795193433761597,-0.9487701654434204,-0.8795193433761597,0.0,0.5,0.5,15,1.0,0.0,0.0,0.0,0.001210138201713562,0.0004377017418543498,0.001181483268737793,6.80138667424517e-05,"[0.44651103019714355, 0.18449735641479492, 0.18449585139751434, 0.18449579179286957]","[0.020882785320281982, 0.01617807149887085, 0.016184329986572266, 0.01618427038192749]","[0.020929495493570965, 0.016107171773910522, 0.016107141971588135, 0.016107012828191124]"
mtpp,retweets,AttNHP,7,94,5023,,5,-0.7774088382720947,-0.8201727867126465,-0.7774088382720947,0.0,0.5,0.5,31,-0.9746794344808964,0.0,0.0,0.0,0.0036077141761779786,0.0008805394172668457,0.0071256160736083984,0.0011527895927429198,"[0.3215797245502472, 0.30597254633903503, 0.12414946407079697, 0.12414916604757309, 0.12414916604757309]","[0.002672433853149414, 0.0063437819480896, 0.009304702281951904, 0.009339690208435059, 0.009339392185211182]","[0.00548163652420044, 0.009142732620239256, 0.009369667371114094, 0.009385015567143759, 0.009384896357854208]"
mtpp,retweets,AttNHP,7,95,5024,,1,-0.812546968460083,-0.8008002042770386,-0.8008002042770386,0.011746764183044434,0.5,0.5,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.011746764183044434],[-0.011746764183044434]
mtpp,retweets,AttNHP,7,96,5025,,2,-0.7753922939300537,-0.8778091669082642,-0.7753922939300537,0.0,0.5,0.5,3,-0.9999999999999999,0.0,0.0,0.0,0.0019484758377075195,0.0019484758377075195,0.0019484758377075195,0.0009742379188537598,"[0.5000756978988647, 0.49992433190345764]","[0.052111268043518066, 0.0522540807723999]","[0.05113703012466431, 0.05127984285354614]"
mtpp,retweets,AttNHP,7,97,5026,,3,-0.7327337265014648,-0.8268318176269531,-0.7327337265014648,0.0,0.5,0.5,7,0.5,0.0,0.0,0.0,0.007008651892344157,0.0035043259461720786,0.005022704601287842,0.003684024016062414,"[0.38861799240112305, 0.3886151909828186, 0.22276677191257477]","[0.03285855054855347, 0.03299635648727417, 0.01719111204147339]","[0.036086728175481156, 0.03619073828061421, 0.0218206246693929]"
mtpp,retweets,AttNHP,7,98,5027,,1,-0.9625343084335327,-1.0534762144088745,-0.9625343084335327,0.0,0.5,0.5,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.0909419059753418],[0.0909419059753418]
mtpp,retweets,AttNHP,7,99,5028,,2,-0.6794254779815674,-0.735551655292511,-0.6776487827301025,0.0017766952514648438,1.0,1.0,1,0.9999999999999999,0.0,0.0,0.5,0.008215844631195068,0.008215844631195068,0.008215844631195068,0.004107922315597534,"[0.7265617847442627, 0.27343815565109253]","[0.04968702793121338, -0.0017766952514648438]","[0.05379495024681091, 0.0023312270641326904]"
mtpp,retweets,AttNHP,7,100,5029,,3,-0.621835470199585,-0.6785898804664612,-0.621835470199585,0.0,1.0,1.0,7,1.0,0.0,0.0,0.0,0.012222588062286377,0.0061112940311431885,0.008059978485107422,0.00617140531539917,"[0.5061189532279968, 0.2722397744655609, 0.22164127230644226]","[0.025638878345489502, 0.010917127132415771, 0.0016841888427734375]","[0.03310367465019226, 0.016679316759109497, 0.006971418857574463]"
mtpp,retweets,AttNHP,7,101,5030,,4,-0.901058554649353,-0.9180600643157959,-0.901058554649353,0.0,0.5,0.5,15,-1.0,0.0,0.0,0.5,0.0053061842918396,0.0018387287855148315,0.0025458335876464844,0.002867072820663452,"[0.39571413397789, 0.21831464767456055, 0.20767925679683685, 0.178291916847229]","[0.004732370376586914, 0.004674196243286133, 0.006939053535461426, 0.012124180793762207]","[0.0012932568788528442, 0.0019212116797765095, 0.004233166575431824, 0.009553874532381695]"
mtpp,retweets,AttNHP,7,102,5031,,1,-3.2342443466186523,-2.5924863815307617,-2.5924863815307617,0.6417579650878906,0.3333333432674408,0.3333333432674408,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.6417579650878906],[-0.6417579650878906]
mtpp,retweets,AttNHP,7,103,5032,,1,-0.6757693886756897,-0.7617776989936829,-0.6757693886756897,0.0,1.0,1.0,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.08600831031799316],[0.08600831031799316]
mtpp,retweets,AttNHP,7,104,5033,,2,-0.8068230748176575,-0.7876439690589905,-0.7876439690589905,0.019179105758666992,0.5,0.5,0,-0.9999999999999999,1.0,1.0,0.0,0.004945099353790283,0.004945099353790283,0.004945099353790283,0.0024725496768951416,"[0.6487711071968079, 0.35122889280319214]","[-0.010028302669525146, -0.0042057037353515625]","[-0.012500852346420288, -0.006678253412246704]"
mtpp,retweets,AttNHP,7,105,5034,,1,-0.546983540058136,-0.5508776903152466,-0.546983540058136,0.0,1.0,1.0,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.0038941502571105957],[0.0038941502571105957]
mtpp,retweets,AttNHP,7,106,5035,,2,-0.5371180772781372,-0.5538216829299927,-0.5371180772781372,0.0,1.0,1.0,3,0.9999999999999999,0.0,0.0,0.0,0.016449153423309326,0.016449153423309326,0.016449153423309326,0.008224576711654663,"[0.5000001192092896, 0.49999985098838806]","[0.00012725591659545898, 0.0001271963119506836]","[0.008351832628250122, 0.008351773023605347]"
mtpp,retweets,AttNHP,7,107,5036,,1,-0.9625506401062012,-1.0534794330596924,-0.9625506401062012,0.0,0.5,0.5,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.09092879295349121],[0.09092879295349121]
mtpp,retweets,AttNHP,7,108,5037,,2,-0.811963677406311,-0.8461263179779053,-0.811963677406311,0.0,0.5,0.5,3,-0.9999999999999999,0.0,0.0,0.0,0.0012304186820983887,0.0012304186820983887,0.0012304186820983887,0.0006152093410491943,"[0.7266097664833069, 0.2733902931213379]","[0.01036757230758667, 0.02256464958190918]","[0.010982781648635864, 0.023179858922958374]"
mtpp,retweets,AttNHP,7,109,5038,,1,-0.6757621169090271,-0.7617701292037964,-0.6757621169090271,0.0,1.0,1.0,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.08600801229476929],[0.08600801229476929]
mtpp,retweets,AttNHP,7,110,5039,,1,-0.9625357389450073,-1.053502082824707,-0.9625357389450073,0.0,0.5,0.5,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.09096634387969971],[0.09096634387969971]
mtpp,retweets,AttNHP,7,111,5040,,1,-0.6757597327232361,-0.7617360353469849,-0.6757597327232361,0.0,1.0,1.0,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.08597630262374878],[0.08597630262374878]
mtpp,retweets,AttNHP,7,112,5041,,2,-3.2950868606567383,-2.692333459854126,-2.692333459854126,0.6027534008026123,0.3333333432674408,0.3333333432674408,0,-0.9999999999999999,1.0,1.0,0.0,0.021627187728881836,0.021627187728881836,0.021627187728881836,0.010813593864440918,"[0.6487888693809509, 0.3512110710144043]","[-0.4037346839904785, -0.22064590454101562]","[-0.3929210901260376, -0.2098323106765747]"
mtpp,retweets,AttNHP,7,113,5042,,3,-0.5857194662094116,-0.6445349454879761,-0.5857194662094116,0.0,1.0,1.0,7,-0.5,0.0,0.0,0.0,0.014884968598683676,0.007442484299341838,0.010053157806396484,0.003240512477027045,"[0.3887712061405182, 0.33018961548805237, 0.28103920817375183]","[0.017737925052642822, 0.007206976413726807, 0.03658914566040039]","[0.01858707269032796, 0.00985931356747945, 0.030369093020757038]"
mtpp,retweets,AttNHP,7,114,5043,,1,-0.6757689118385315,-0.7617307305335999,-0.6757689118385315,0.0,1.0,1.0,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.08596181869506836],[0.08596181869506836]
mtpp,retweets,AttNHP,7,115,5044,,1,-0.8125160932540894,-0.800855278968811,-0.800855278968811,0.01166081428527832,0.5,0.5,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.01166081428527832],[-0.01166081428527832]
mtpp,retweets,AttNHP,7,116,5045,,1,-3.046957015991211,-2.474574089050293,-2.474574089050293,0.572382926940918,0.3333333432674408,0.3333333432674408,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.572382926940918],[-0.572382926940918]
mtpp,retweets,AttNHP,7,117,5046,,2,-2.3972320556640625,-2.14733624458313,-1.9307798147201538,0.4664522409439087,0.3333333432674408,0.3333333432674408,2,-0.9999999999999999,1.0,0.5,0.0,0.007459759712219238,0.007459878921508789,0.007459878921508789,0.003729879856109619,"[0.5803308486938477, 0.41966918110847473]","[-0.4664522409439087, 0.20909667015075684]","[-0.4627223610877991, 0.21282655000686646]"
mtpp,retweets,AttNHP,7,118,5047,,3,-1.430363655090332,-1.2872830629348755,-1.1931813955307007,0.23718225955963135,0.5,0.5,1,0.5,0.0,0.6666666666666666,0.0,0.010692437489827475,0.005346218744913737,0.0077135562896728516,0.0037195285161336264,"[0.40840262174606323, 0.2958545982837677, 0.2957427501678467]","[0.10805511474609375, -0.12003207206726074, -0.11994504928588867]","[0.10131494204203287, -0.12222768863042195, -0.12216784556706746]"
mtpp,retweets,AttNHP,7,119,5048,,4,-2.0134291648864746,-1.7078629732131958,-1.5931305885314941,0.42029857635498047,0.3333333432674408,0.3333333432674408,12,-0.7999999999999999,1.0,0.5,0.0,0.010488837957382202,0.0034991403420766196,0.01926875114440918,0.005365699529647834,"[0.38684898614883423, 0.36914655566215515, 0.12205976992845535, 0.12194471061229706]","[-0.22072410583496094, -0.2188432216644287, 0.0562901496887207, 0.05624818801879883]","[-0.2110385696093241, -0.20895127455393472, 0.05725065867106119, 0.057172993818918855]"
mtpp,retweets,AttNHP,7,120,5049,,5,-1.7072243690490723,-1.6237609386444092,-1.362018346786499,0.34520602226257324,0.3333333432674408,0.5,28,-0.6,1.0,0.4,0.0,0.013900160789489746,0.0035089820623397825,0.012173652648925781,0.0018362045288085993,"[0.23997528851032257, 0.23890535533428192, 0.17374353110790253, 0.17369811236858368, 0.17367777228355408]","[-0.1786208152770996, -0.17875885963439941, 0.0882725715637207, 0.08822917938232422, 0.08823347091674805]","[-0.1769552151362101, -0.17674582401911418, 0.09010678331057231, 0.09006706674893697, 0.09006375869115193]"
mtpp,retweets,AttNHP,7,121,5050,,5,-0.65842205286026,-0.729701578617096,-0.6448742747306824,0.013547778129577637,1.0,1.0,3,0.8999999999999998,0.0,0.6,0.0,0.015512120723724366,0.003899933397769928,0.006596028804779053,0.002562010288238526,"[0.20439296960830688, 0.20348715782165527, 0.14806784689426422, 0.14802919328212738, 0.14801187813282013]","[0.05153018236160278, 0.053142666816711426, -0.006843388080596924, -0.006873607635498047, -0.006866276264190674]","[0.048260984818140666, 0.049845733245213825, -0.008933009703954059, -0.008945183952649436, -0.00894899864991506]"
mtpp,retweets,AttNHP,7,122,5051,,5,-1.4018194675445557,-1.3821816444396973,-1.3508338928222656,0.05098557472229004,0.5,0.5,3,0.8999999999999998,0.0,0.6,0.2,0.005748605728149414,0.0013628393411636353,0.007874608039855957,0.0013010549545288091,"[0.24951456487178802, 0.2434067577123642, 0.12527255713939667, 0.09551332890987396, 0.09545155614614487]","[0.016082406044006348, 0.01190638542175293, -0.002475738525390625, -0.024514317512512207, -0.024504899978637695]","[0.01842958132425944, 0.014301045735677084, -0.002030766010284424, -0.025186643997828165, -0.025151040156682337]"
mtpp,retweets,AttNHP,7,123,5052,,5,-1.8773934841156006,-1.5161962509155273,-1.4840972423553467,0.3932962417602539,0.3333333432674408,0.3333333432674408,16,-0.9999999999999999,1.0,0.8,0.0,0.009759259223937989,0.0024511337280273436,0.006611227989196777,0.004801630973815916,"[0.2170829474925995, 0.20759396255016327, 0.2021913230419159, 0.09281979501247406, 0.0701216533780098]","[-0.12450778484344482, -0.12356448173522949, -0.1221616268157959, -0.04649233818054199, 0.031520843505859375]","[-0.11742327610651654, -0.11646397908528645, -0.11521637439727783, -0.044019033511479684, 0.03192542990048726]"
mtpp,retweets,AttNHP,7,124,5053,,5,-1.3691152334213257,-1.4343695640563965,-1.330420970916748,0.03869426250457764,0.5,0.5,15,0.9999999999999999,0.0,0.2,0.0,0.003536224365234375,0.0008961379528045655,0.001407027244567871,0.001193410555521646,"[0.1346983164548874, 0.13446500897407532, 0.13409863412380219, 0.1091044619679451, 0.09755554795265198]","[0.029901862144470215, 0.028485655784606934, 0.027977347373962402, 0.014649033546447754, -0.03869426250457764]","[0.031182938814163206, 0.02965004642804464, 0.029177451133728032, 0.015454336007436115, -0.04021044174830118]"
mtpp,retweets,AttNHP,7,125,5054,,1,-0.8125162124633789,-0.8008632659912109,-0.8008632659912109,0.011652946472167969,0.5,0.5,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.011652946472167969],[-0.011652946472167969]
mtpp,retweets,AttNHP,7,126,5055,,1,-0.9625363945960999,-1.053548812866211,-0.9625363945960999,0.0,0.5,0.5,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.09101241827011108],[0.09101241827011108]
mtpp,retweets,AttNHP,7,127,5056,,2,-0.8119006156921387,-0.8458935618400574,-0.8119006156921387,0.0,0.5,0.5,3,-0.9999999999999999,0.0,0.0,0.0,0.0012238025665283203,0.0012238025665283203,0.0012238025665283203,0.0006119012832641602,"[0.7265899181365967, 0.2734100818634033]","[0.01024848222732544, 0.02252066135406494]","[0.0108603835105896, 0.0231325626373291]"
mtpp,retweets,AttNHP,17,0,4929,,1,-0.6392629742622375,-0.6244219541549683,-0.6244219541549683,0.014841020107269287,1.0,1.0,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.014841020107269287],[-0.014841020107269287]
mtpp,retweets,AttNHP,17,1,4930,,1,-0.7992540597915649,-0.788815975189209,-0.788815975189209,0.010438084602355957,0.5,0.5,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.010438084602355957],[-0.010438084602355957]
mtpp,retweets,AttNHP,17,2,4931,,2,-0.6475308537483215,-0.5791137218475342,-0.5791137218475342,0.06841713190078735,1.0,1.0,0,-0.9999999999999999,1.0,1.0,0.0,0.0011433959007263184,0.0011433959007263184,0.0011433959007263184,0.0005716979503631592,"[0.6053234338760376, 0.3946765661239624]","[-0.05443769693374634, -0.012836039066314697]","[-0.0550093948841095, -0.013407737016677856]"
mtpp,retweets,AttNHP,17,3,4932,,3,-0.8495328426361084,-0.9549968242645264,-0.8495328426361084,0.0,0.5,0.5,7,0.5,0.0,0.0,0.0,0.00442121426264445,0.002210607131322225,0.0029267072677612305,0.0021345814069112143,"[0.4353926479816437, 0.2842904031276703, 0.2803170382976532]","[0.0633840560913086, 0.017648160457611084, 0.01802802085876465]","[0.06600600481033325, 0.01953873038291931, 0.019919246435165405]"
mtpp,retweets,AttNHP,17,4,4933,,1,-0.7992544174194336,-0.788817822933197,-0.788817822933197,0.010436594486236572,0.5,0.5,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.010436594486236572],[-0.010436594486236572]
mtpp,retweets,AttNHP,17,5,4934,,1,-0.6392605900764465,-0.624416708946228,-0.624416708946228,0.014843881130218506,1.0,1.0,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.014843881130218506],[-0.014843881130218506]
mtpp,retweets,AttNHP,17,6,4935,,2,-0.6291617751121521,-0.6061235666275024,-0.6061235666275024,0.023038208484649658,1.0,1.0,0,0.9999999999999999,1.0,1.0,0.0,0.003091752529144287,0.003091752529144287,0.003091752529144287,0.0015458762645721436,"[0.5000466108322144, 0.49995335936546326]","[-0.009938180446624756, -0.010008275508880615]","[-0.0114840567111969, -0.011554151773452759]"
mtpp,retweets,AttNHP,17,7,4936,,1,-0.6647129058837891,-0.6995165944099426,-0.6647129058837891,0.0,1.0,1.0,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.034803688526153564],[0.034803688526153564]
mtpp,retweets,AttNHP,17,8,4937,,2,-0.5886226296424866,-0.6454114317893982,-0.5886226296424866,0.0,1.0,1.0,3,0.9999999999999999,0.0,0.0,0.0,0.010377228260040283,0.010377228260040283,0.010377228260040283,0.005188614130020142,"[0.5000094175338745, 0.4999905824661255]","[0.02320992946624756, 0.02320164442062378]","[0.0283985435962677, 0.02839025855064392]"
mtpp,retweets,AttNHP,17,9,4938,,3,-0.9497621655464172,-0.8895734548568726,-0.8895734548568726,0.06018871068954468,0.5,0.5,0,1.0,1.0,1.0,0.0,0.010596891244252523,0.005298445622126262,0.007007002830505371,0.004730919996897378,"[0.3333483338356018, 0.3333357274532318, 0.33331596851348877]","[-0.015309035778045654, -0.015326857566833496, -0.015360057353973389]","[-0.020044356584548947, -0.020054787397384644, -0.020089566707611084]"
mtpp,retweets,AttNHP,17,10,4939,,1,-0.6647153496742249,-0.6995126605033875,-0.6647153496742249,0.0,1.0,1.0,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.0347973108291626],[0.0347973108291626]
mtpp,retweets,AttNHP,17,11,4940,,1,-0.6392617225646973,-0.6244224309921265,-0.6244224309921265,0.0148392915725708,1.0,1.0,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.0148392915725708],[-0.0148392915725708]
mtpp,retweets,AttNHP,17,12,4941,,2,-2.851231098175049,-2.928072929382324,-2.851231098175049,0.0,0.3333333432674408,0.3333333432674408,3,0.9999999999999999,0.0,0.0,0.0,0.014584064483642578,0.014584064483642578,0.014584064483642578,0.007292032241821289,"[0.5000001788139343, 0.49999985098838806]","[0.03112959861755371, 0.0311281681060791]","[0.038421630859375, 0.03842020034790039]"
mtpp,retweets,AttNHP,17,13,4942,,3,-0.6987840533256531,-0.6508832573890686,-0.6508832573890686,0.04790079593658447,1.0,1.0,0,-1.0,1.0,1.0,0.0,0.010052740573883057,0.005026370286941528,0.006569325923919678,0.004923721154530841,"[0.3523642420768738, 0.32381799817085266, 0.32381775975227356]","[-0.026481926441192627, -0.0033239126205444336, -0.003323793411254883]","[-0.03078814347585042, -0.008556356032689411, -0.008556296428044636]"
mtpp,retweets,AttNHP,17,14,4943,,4,-0.5036312341690063,-0.47518637776374817,-0.47518637776374817,0.02844485640525818,1.0,1.0,0,-1.0,1.0,0.75,0.75,0.004413098096847534,0.0014711469411849976,0.0038151443004608154,0.002079300582408905,"[0.6219862699508667, 0.15016598999500275, 0.15016576647758484, 0.07768191397190094]","[-0.025824129581451416, 0.0013025999069213867, 0.0013025999069213867, 0.003091275691986084]","[-0.029677937428156536, -5.622704823811831e-06, -5.607803662617983e-06, 0.001244311531384786]"
